10/19/2015 17:13:03 - 1762	M	7511,-1,odin_tem03
10/19/2015 17:13:04 - 1195	M	1097,-1,tha_t02
10/19/2015 17:13:04 - 1195	M	7015,-1,tha_t02
10/19/2015 17:13:04 - 1195	M	1006,-1,tha_t02
10/19/2015 17:13:05 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:07 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:08 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:08 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:12 - 1864	M	7752,-1,abbey02
10/19/2015 17:13:12 - 1864	M	13404,-1,abbey02
10/19/2015 17:13:12 - 1864	M	934,-1,abbey02
10/19/2015 17:13:12 - 1864	M	7753,-1,abbey02
10/19/2015 17:13:12 - 1864	M	938,-1,abbey02
10/19/2015 17:13:16 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:16 - 1864	M	7752,-1,abbey02
10/19/2015 17:13:16 - 1864	M	934,-1,abbey02
10/19/2015 17:13:16 - 1864	M	7753,-1,abbey02
10/19/2015 17:13:16 - 1864	M	938,-1,abbey02
10/19/2015 17:13:18 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:18 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:18 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:19 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:19 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:20 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:21 - 1699	M	603,-1,tha_t02
10/19/2015 17:13:21 - 1699	M	617,-1,tha_t02
10/19/2015 17:13:21 - 1699	M	644,-1,tha_t02
10/19/2015 17:13:21 - 1699	M	2417,-1,tha_t02
10/19/2015 17:13:21 - 1699	M	2610,-1,tha_t02
10/19/2015 17:13:22 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:13:22 - 1755	M	7063,-1,odin_tem03
10/19/2015 17:13:22 - 1755	M	2001,-1,odin_tem03
10/19/2015 17:13:22 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:13:22 - 1755	M	2322,-1,odin_tem03
10/19/2015 17:13:22 - 1755	M	2353,-1,odin_tem03
10/19/2015 17:13:25 - 1864	M	7752,-1,abbey02
10/19/2015 17:13:25 - 1864	M	934,-1,abbey02
10/19/2015 17:13:25 - 1864	M	7753,-1,abbey02
10/19/2015 17:13:25 - 1864	M	938,-1,abbey02
10/19/2015 17:13:26 - 1869	M	7005,-1,abbey02
10/19/2015 17:13:26 - 1869	M	958,-1,abbey02
10/19/2015 17:13:36 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:36 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:36 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:13:38 - 1699	M	603,-1,tha_t02
10/19/2015 17:13:38 - 1699	M	644,-1,tha_t02
10/19/2015 17:13:38 - 1699	M	2404,-1,tha_t02
10/19/2015 17:13:38 - 1699	M	2610,-1,tha_t02
10/19/2015 17:13:40 - 150074	P	2404,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:40 - 150074	P	2417,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:41 - 150074	P	2610,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:41 - 150074	P	644,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:42 - 150074	P	617,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:42 - 150074	P	603,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:44 - 150074	P	644,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:46 - 150074	P	603,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:48 - 150074	P	2610,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:48 - 150074	P	7015,1,0,0,0,0,0,tha_t02
10/19/2015 17:13:56 - 1191	M	617,-1,tha_t02
10/19/2015 17:13:56 - 1191	M	603,-1,tha_t02
10/19/2015 17:13:56 - 1191	M	1065,-1,tha_t02
10/19/2015 17:13:56 - 1191	M	611,-1,tha_t02
10/19/2015 17:13:56 - 1191	M	757,-1,tha_t02
10/19/2015 17:13:57 - 150230	S	601,100,prt_in
10/19/2015 17:13:59 - 150074	P	617,1,0,0,0,0,0,tha_t02
10/19/2015 17:14:00 - 150074	P	603,1,0,0,0,0,0,tha_t02
10/19/2015 17:14:04 - 150074	P	611,1,0,0,0,0,0,tha_t02
10/19/2015 17:14:06 - 1416	M	7165,-1,gon_dun03
10/19/2015 17:14:06 - 1416	M	7166,-1,gon_dun03
10/19/2015 17:14:06 - 1416	M	984,-1,gon_dun03
10/19/2015 17:14:06 - 1416	M	12002,-1,gon_dun03
10/19/2015 17:14:06 - 1416	M	1918,-1,gon_dun03
10/19/2015 17:14:07 - 1139	M	993,-1,mosk_fild02
10/19/2015 17:14:07 - 1139	M	1031,-1,mosk_fild02
10/19/2015 17:14:07 - 1139	M	911,-1,mosk_fild02
10/19/2015 17:14:07 - 1139	M	757,-1,mosk_fild02
10/19/2015 17:14:07 - 1139	M	943,-1,mosk_fild02
10/19/2015 17:14:07 - 1139	M	507,-1,mosk_fild02
10/19/2015 17:14:07 - 150074	P	757,1,0,0,0,0,0,tha_t02
10/19/2015 17:14:09 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:10 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:10 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:10 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:10 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:11 - 150115	C	644,-1,0,0,0,0,0,odin_tem01
10/19/2015 17:14:11 - 150115	N	537,1,odin_tem01
10/19/2015 17:14:11 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:11 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:12 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:12 - 150115	C	537,-1,0,0,0,0,0,odin_tem01
10/19/2015 17:14:13 - 1752	M	7511,-1,odin_tem01
10/19/2015 17:14:13 - 1752	M	7054,-1,odin_tem01
10/19/2015 17:14:13 - 1752	M	716,-1,odin_tem01
10/19/2015 17:14:13 - 1752	M	739,-1,odin_tem01
10/19/2015 17:14:13 - 1752	M	2609,-1,odin_tem01
10/19/2015 17:14:13 - 1752	M	757,-1,odin_tem01
10/19/2015 17:14:13 - 1416	M	7165,-1,gon_dun03
10/19/2015 17:14:13 - 1416	M	7166,-1,gon_dun03
10/19/2015 17:14:13 - 1416	M	12002,-1,gon_dun03
10/19/2015 17:14:14 - 150173	C	12007,-1,0,0,0,0,0,gon_dun03
10/19/2015 17:14:14 - 150173	N	1765,500,gon_dun03
10/19/2015 17:14:22 - 1416	M	7165,-1,gon_dun03
10/19/2015 17:14:22 - 1416	M	7166,-1,gon_dun03
10/19/2015 17:14:22 - 1416	M	12002,-1,gon_dun03
10/19/2015 17:14:22 - 1416	M	1918,-1,gon_dun03
10/19/2015 17:14:23 - 1060	M	948,-1,mosk_fild02
10/19/2015 17:14:23 - 1060	M	919,-1,mosk_fild02
10/19/2015 17:14:23 - 1060	M	740,-1,mosk_fild02
10/19/2015 17:14:23 - 1060	M	516,-1,mosk_fild02
10/19/2015 17:14:23 - 1060	M	518,-1,mosk_fild02
10/19/2015 17:14:23 - 1060	M	756,-1,mosk_fild02
10/19/2015 17:14:23 - 150074	C	504,-1,0,0,0,0,0,tha_t02
10/19/2015 17:14:25 - 1002	L	919,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:14:25 - 1002	L	740,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:14:25 - 1002	L	516,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:14:25 - 1002	L	518,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:14:26 - 1002	L	948,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:14:26 - 1002	L	756,1,0,0,0,0,0,mosk_fild02
10/19/2015 17:16:02 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:16:02 - 1755	M	7063,-1,odin_tem03
10/19/2015 17:16:02 - 1755	M	2001,-1,odin_tem03
10/19/2015 17:16:02 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:16:02 - 1755	M	2322,-1,odin_tem03
10/19/2015 17:16:02 - 1755	M	2353,-1,odin_tem03
10/19/2015 17:16:14 - 1068	M	1011,-1,iz_dun03
10/19/2015 17:16:14 - 1068	M	962,-1,iz_dun03
10/19/2015 17:16:14 - 1068	M	938,-1,iz_dun03
10/19/2015 17:16:14 - 1068	M	971,-1,iz_dun03
10/19/2015 17:16:14 - 1068	M	517,-1,iz_dun03
10/19/2015 17:16:24 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:16:24 - 1158	M	963,-1,iz_dun03
10/19/2015 17:16:24 - 1158	M	517,-1,iz_dun03
10/19/2015 17:16:24 - 1158	M	951,-1,iz_dun03
10/19/2015 17:16:24 - 1158	M	756,-1,iz_dun03
10/19/2015 17:16:29 - 1769	M	7567,-1,ra_san05
10/19/2015 17:16:29 - 1769	M	7563,-1,ra_san05
10/19/2015 17:16:29 - 1769	M	12183,-1,ra_san05
10/19/2015 17:16:29 - 1769	M	7563,-1,ra_san05
10/19/2015 17:16:32 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:16:32 - 1158	M	963,-1,iz_dun03
10/19/2015 17:16:32 - 1158	M	517,-1,iz_dun03
10/19/2015 17:16:32 - 1158	M	951,-1,iz_dun03
10/19/2015 17:16:32 - 1158	M	756,-1,iz_dun03
10/19/2015 17:16:37 - 1069	M	963,-1,iz_dun03
10/19/2015 17:16:37 - 1069	M	756,-1,iz_dun03
10/19/2015 17:16:37 - 1069	M	757,-1,iz_dun03
10/19/2015 17:16:37 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:16:37 - 1069	M	956,-1,iz_dun03
10/19/2015 17:16:43 - 1770	M	7567,-1,ra_san05
10/19/2015 17:16:43 - 1770	M	7563,-1,ra_san05
10/19/2015 17:16:43 - 1770	M	5172,-1,ra_san05
10/19/2015 17:16:43 - 1770	M	12183,-1,ra_san05
10/19/2015 17:16:43 - 1770	M	7563,-1,ra_san05
10/19/2015 17:16:43 - 1770	M	2366,-1,ra_san05
10/19/2015 17:16:56 - 1769	M	7567,-1,ra_san05
10/19/2015 17:16:56 - 1769	M	7563,-1,ra_san05
10/19/2015 17:16:56 - 1769	M	12183,-1,ra_san05
10/19/2015 17:16:56 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	587,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	7340,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	985,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	1061,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	7563,-1,ra_san05
10/19/2015 17:17:02 - 1774	M	1375,-1,ra_san05
10/19/2015 17:17:02 - 150173	C	12007,-1,0,0,0,0,0,ra_san05
10/19/2015 17:17:02 - 150173	N	1765,500,ra_san05
10/19/2015 17:17:05 - 1069	M	995,-1,iz_dun03
10/19/2015 17:17:05 - 1069	M	963,-1,iz_dun03
10/19/2015 17:17:05 - 1069	M	756,-1,iz_dun03
10/19/2015 17:17:05 - 1069	M	757,-1,iz_dun03
10/19/2015 17:17:05 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:17:05 - 1069	M	956,-1,iz_dun03
10/19/2015 17:17:10 - 1773	M	587,-1,ra_san05
10/19/2015 17:17:10 - 1773	M	7340,-1,ra_san05
10/19/2015 17:17:10 - 1773	M	938,-1,ra_san05
10/19/2015 17:17:10 - 1773	M	7563,-1,ra_san05
10/19/2015 17:17:10 - 1773	M	1061,-1,ra_san05
10/19/2015 17:17:10 - 1773	M	4413,-1,ra_san05
10/19/2015 17:17:13 - 1769	M	7567,-1,ra_san05
10/19/2015 17:17:13 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:13 - 1769	M	12183,-1,ra_san05
10/19/2015 17:17:13 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:15 - 150230	S	601,300,prt_in
10/19/2015 17:17:17 - 150173	P	4413,1,0,0,0,0,0,ra_san05
10/19/2015 17:17:17 - 1045	M	995,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	956,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	756,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	951,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	720,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	717,-1,iz_dun03
10/19/2015 17:17:17 - 1045	M	509,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	995,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	956,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	756,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	951,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	720,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	717,-1,iz_dun03
10/19/2015 17:17:24 - 1045	M	509,-1,iz_dun03
10/19/2015 17:17:28 - 1769	M	7567,-1,ra_san05
10/19/2015 17:17:28 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:28 - 1769	M	12183,-1,ra_san05
10/19/2015 17:17:28 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:32 - 150173	P	12183,1,0,0,0,0,0,ra_san05
10/19/2015 17:17:36 - 1774	M	587,-1,ra_san05
10/19/2015 17:17:36 - 1774	M	7340,-1,ra_san05
10/19/2015 17:17:36 - 1774	M	985,-1,ra_san05
10/19/2015 17:17:36 - 1774	M	1061,-1,ra_san05
10/19/2015 17:17:36 - 1774	M	7563,-1,ra_san05
10/19/2015 17:17:37 - 1883	M	520,-1,mosk_dun03
10/19/2015 17:17:37 - 1883	M	621,-1,mosk_dun03
10/19/2015 17:17:37 - 1883	M	522,-1,mosk_dun03
10/19/2015 17:17:37 - 1883	M	918,-1,mosk_dun03
10/19/2015 17:17:37 - 1883	M	579,-1,mosk_dun03
10/19/2015 17:17:37 - 1883	M	603,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	7099,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	7762,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	7226,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	539,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	519,-1,mosk_dun03
10/19/2015 17:17:48 - 1882	M	580,-1,mosk_dun03
10/19/2015 17:17:49 - 1769	M	7567,-1,ra_san05
10/19/2015 17:17:49 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:49 - 1769	M	12183,-1,ra_san05
10/19/2015 17:17:49 - 1769	M	7563,-1,ra_san05
10/19/2015 17:17:57 - 1882	M	7099,-1,mosk_dun03
10/19/2015 17:17:57 - 1882	M	7762,-1,mosk_dun03
10/19/2015 17:17:57 - 1882	M	7226,-1,mosk_dun03
10/19/2015 17:17:57 - 1882	M	539,-1,mosk_dun03
10/19/2015 17:17:57 - 1882	M	519,-1,mosk_dun03
10/19/2015 17:17:57 - 1882	M	580,-1,mosk_dun03
10/19/2015 17:17:58 - 1773	M	587,-1,ra_san05
10/19/2015 17:17:58 - 1773	M	7340,-1,ra_san05
10/19/2015 17:17:58 - 1773	M	938,-1,ra_san05
10/19/2015 17:17:58 - 1773	M	7563,-1,ra_san05
10/19/2015 17:17:58 - 1773	M	1061,-1,ra_san05
10/19/2015 17:17:59 - 1045	M	956,-1,iz_dun03
10/19/2015 17:17:59 - 1045	M	756,-1,iz_dun03
10/19/2015 17:17:59 - 1045	M	951,-1,iz_dun03
10/19/2015 17:17:59 - 1045	M	717,-1,iz_dun03
10/19/2015 17:17:59 - 1045	M	509,-1,iz_dun03
10/19/2015 17:18:10 - 1069	M	963,-1,iz_dun03
10/19/2015 17:18:10 - 1069	M	756,-1,iz_dun03
10/19/2015 17:18:10 - 1069	M	757,-1,iz_dun03
10/19/2015 17:18:10 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:18:10 - 1069	M	956,-1,iz_dun03
10/19/2015 17:18:13 - 1882	M	7099,-1,mosk_dun03
10/19/2015 17:18:13 - 1882	M	7762,-1,mosk_dun03
10/19/2015 17:18:13 - 1882	M	7226,-1,mosk_dun03
10/19/2015 17:18:13 - 1882	M	539,-1,mosk_dun03
10/19/2015 17:18:13 - 1882	M	519,-1,mosk_dun03
10/19/2015 17:18:13 - 1882	M	580,-1,mosk_dun03
10/19/2015 17:18:14 - 1069	M	963,-1,iz_dun03
10/19/2015 17:18:14 - 1069	M	756,-1,iz_dun03
10/19/2015 17:18:14 - 1069	M	2257,-1,iz_dun03
10/19/2015 17:18:14 - 1069	M	757,-1,iz_dun03
10/19/2015 17:18:14 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:18:14 - 1069	M	956,-1,iz_dun03
10/19/2015 17:18:18 - 1769	M	7567,-1,ra_san05
10/19/2015 17:18:18 - 1769	M	7563,-1,ra_san05
10/19/2015 17:18:18 - 1769	M	12183,-1,ra_san05
10/19/2015 17:18:18 - 1769	M	7563,-1,ra_san05
10/19/2015 17:18:24 - 150173	P	12183,1,0,0,0,0,0,ra_san05
10/19/2015 17:18:31 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:18:31 - 1158	M	963,-1,iz_dun03
10/19/2015 17:18:31 - 1158	M	720,-1,iz_dun03
10/19/2015 17:18:31 - 1158	M	517,-1,iz_dun03
10/19/2015 17:18:31 - 1158	M	951,-1,iz_dun03
10/19/2015 17:18:31 - 1158	M	756,-1,iz_dun03
10/19/2015 17:18:32 - 1883	M	520,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	1573,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	621,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	522,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	918,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	579,-1,mosk_dun03
10/19/2015 17:18:32 - 1883	M	603,-1,mosk_dun03
10/19/2015 17:18:36 - 1069	M	995,-1,iz_dun03
10/19/2015 17:18:36 - 1069	M	963,-1,iz_dun03
10/19/2015 17:18:36 - 1069	M	756,-1,iz_dun03
10/19/2015 17:18:36 - 1069	M	757,-1,iz_dun03
10/19/2015 17:18:36 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:18:36 - 1069	M	956,-1,iz_dun03
10/19/2015 17:18:41 - 1142	M	1050,-1,iz_dun03
10/19/2015 17:18:41 - 1142	M	1051,-1,iz_dun03
10/19/2015 17:18:41 - 1142	M	1520,-1,iz_dun03
10/19/2015 17:18:41 - 1142	M	720,-1,iz_dun03
10/19/2015 17:18:41 - 1142	M	717,-1,iz_dun03
10/19/2015 17:18:44 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:18:44 - 1158	M	963,-1,iz_dun03
10/19/2015 17:18:44 - 1158	M	517,-1,iz_dun03
10/19/2015 17:18:44 - 1158	M	951,-1,iz_dun03
10/19/2015 17:18:44 - 1158	M	756,-1,iz_dun03
10/19/2015 17:18:51 - 1045	M	956,-1,iz_dun03
10/19/2015 17:18:51 - 1045	M	756,-1,iz_dun03
10/19/2015 17:18:51 - 1045	M	951,-1,iz_dun03
10/19/2015 17:18:51 - 1045	M	717,-1,iz_dun03
10/19/2015 17:18:51 - 1045	M	509,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	963,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	720,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	517,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	951,-1,iz_dun03
10/19/2015 17:18:55 - 1158	M	756,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	963,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	720,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	517,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	951,-1,iz_dun03
10/19/2015 17:19:00 - 1158	M	756,-1,iz_dun03
10/19/2015 17:19:30 - 150107	C	645,-1,0,0,0,0,0,iz_dun03
10/19/2015 17:19:48 - 1045	M	956,-1,iz_dun03
10/19/2015 17:19:48 - 1045	M	756,-1,iz_dun03
10/19/2015 17:19:48 - 1045	M	951,-1,iz_dun03
10/19/2015 17:19:48 - 1045	M	717,-1,iz_dun03
10/19/2015 17:19:48 - 1045	M	509,-1,iz_dun03
10/19/2015 17:19:56 - 1045	M	956,-1,iz_dun03
10/19/2015 17:19:56 - 1045	M	756,-1,iz_dun03
10/19/2015 17:19:56 - 1045	M	951,-1,iz_dun03
10/19/2015 17:19:56 - 1045	M	717,-1,iz_dun03
10/19/2015 17:19:56 - 1045	M	509,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	963,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	720,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	517,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	951,-1,iz_dun03
10/19/2015 17:20:00 - 1158	M	756,-1,iz_dun03
10/19/2015 17:20:03 - 1883	M	520,-1,mosk_dun03
10/19/2015 17:20:03 - 1883	M	1573,-1,mosk_dun03
10/19/2015 17:20:03 - 1883	M	621,-1,mosk_dun03
10/19/2015 17:20:03 - 1883	M	522,-1,mosk_dun03
10/19/2015 17:20:03 - 1883	M	918,-1,mosk_dun03
10/19/2015 17:20:03 - 1883	M	579,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	7099,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	7762,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	7226,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	539,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	519,-1,mosk_dun03
10/19/2015 17:20:32 - 1882	M	580,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	7099,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	7762,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	7226,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	539,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	519,-1,mosk_dun03
10/19/2015 17:20:38 - 1882	M	580,-1,mosk_dun03
10/19/2015 17:20:42 - 1045	M	995,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	956,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	756,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	951,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	717,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	509,-1,iz_dun03
10/19/2015 17:20:42 - 1045	M	4105,-1,iz_dun03
10/19/2015 17:20:46 - 150107	P	4105,1,0,0,0,0,0,iz_dun03
10/19/2015 17:20:48 - 1069	M	963,-1,iz_dun03
10/19/2015 17:20:48 - 1069	M	756,-1,iz_dun03
10/19/2015 17:20:48 - 1069	M	757,-1,iz_dun03
10/19/2015 17:20:48 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:20:48 - 1069	M	956,-1,iz_dun03
10/19/2015 17:20:48 - 1069	M	4089,-1,iz_dun03
10/19/2015 17:20:51 - 150107	P	4089,1,0,0,0,0,0,iz_dun03
10/19/2015 17:20:57 - 1045	M	956,-1,iz_dun03
10/19/2015 17:20:57 - 1045	M	756,-1,iz_dun03
10/19/2015 17:20:57 - 1045	M	951,-1,iz_dun03
10/19/2015 17:20:57 - 1045	M	717,-1,iz_dun03
10/19/2015 17:20:57 - 1045	M	509,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	995,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	956,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	756,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	951,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	720,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	717,-1,iz_dun03
10/19/2015 17:21:10 - 1045	M	509,-1,iz_dun03
10/19/2015 17:21:11 - 150230	S	602,10,prt_in
10/19/2015 17:21:11 - 150230	S	656,10,prt_in
10/19/2015 17:21:12 - 150230	C	656,-1,0,0,0,0,0,prt_in
10/19/2015 17:21:15 - 1045	M	995,-1,iz_dun03
10/19/2015 17:21:15 - 1045	M	956,-1,iz_dun03
10/19/2015 17:21:15 - 1045	M	756,-1,iz_dun03
10/19/2015 17:21:15 - 1045	M	951,-1,iz_dun03
10/19/2015 17:21:15 - 1045	M	717,-1,iz_dun03
10/19/2015 17:21:15 - 1045	M	509,-1,iz_dun03
10/19/2015 17:21:24 - 1069	M	963,-1,iz_dun03
10/19/2015 17:21:24 - 1069	M	756,-1,iz_dun03
10/19/2015 17:21:24 - 1069	M	757,-1,iz_dun03
10/19/2015 17:21:24 - 1069	M	1117,-1,iz_dun03
10/19/2015 17:21:24 - 1069	M	956,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	963,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	720,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	517,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	951,-1,iz_dun03
10/19/2015 17:21:27 - 1158	M	756,-1,iz_dun03
10/19/2015 17:21:32 - 1158	M	1023,-1,iz_dun03
10/19/2015 17:21:32 - 1158	M	963,-1,iz_dun03
10/19/2015 17:21:32 - 1158	M	517,-1,iz_dun03
10/19/2015 17:21:32 - 1158	M	951,-1,iz_dun03
10/19/2015 17:21:32 - 1158	M	756,-1,iz_dun03
10/19/2015 17:21:35 - 1142	M	1050,-1,iz_dun03
10/19/2015 17:21:35 - 1142	M	1051,-1,iz_dun03
10/19/2015 17:21:35 - 1142	M	720,-1,iz_dun03
10/19/2015 17:21:35 - 1142	M	717,-1,iz_dun03
10/19/2015 17:21:35 - 1762	M	7511,-1,odin_tem03
10/19/2015 17:21:46 - 1764	M	7511,-1,odin_tem03
10/19/2015 17:21:52 - 1764	M	7511,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	7063,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	2001,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	7511,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	2322,-1,odin_tem03
10/19/2015 17:22:05 - 1755	M	2353,-1,odin_tem03
10/19/2015 17:22:19 - 1762	M	7511,-1,odin_tem03
10/19/2015 17:22:24 - 1045	M	995,-1,iz_dun03
10/19/2015 17:22:24 - 1045	M	956,-1,iz_dun03
10/19/2015 17:22:24 - 1045	M	756,-1,iz_dun03
10/19/2015 17:22:24 - 1045	M	951,-1,iz_dun03
10/19/2015 17:22:24 - 1045	M	717,-1,iz_dun03
10/19/2015 17:22:24 - 1045	M	509,-1,iz_dun03
10/19/2015 17:22:32 - 150107	N	2609,-1,0,0,0,0,0,prontera
10/19/2015 17:22:32 - 150107	N	2609,1,prontera
10/19/2015 17:22:32 - 150107	N	2270,-1,0,0,0,0,0,prontera
10/19/2015 17:22:32 - 150107	N	2270,1,prontera
